meaning,participant,round,pair,totalPath,totalAmplitude,totalBbmv,totalVelocity,totalPartitioning,totalConvexHull,peakAcceleration,condition
butelka,p048,1,P047_P048_Z,67.43200697122154,46.6649357959678,27179.398949547864,16.200584998815955,3.6628352490421454,2808.12236181766,2432.8800826471843,stand
strzelac,p068,2,P067_P068_Z,27.08801423343343,58.53968502233597,3307.2312150717084,14.412015047367516,1.7816091954022988,341.3555351852547,1059.882648039784,sit
rabac,p082,1,P081_P082_Z,469.9362260474337,26.604770071413757,135991.52573097587,37.14759940945702,10.46743295019157,21076.862654113767,4787.798146880484,stand
strzelac,p008,2,P007_P008_Z,21.64073767798703,88.80009257187817,5884.624470342283,5.414914456837383,4.003831417624521,383.8660275513435,562.9534957200646,sit
gwozdz,p017,2,P017_P018_Z,55.80286876735792,65.20715889830333,24357.576434488547,13.998285871123484,3.3869731800766285,2881.736456702964,1439.3912588875842,stand
chodzic,p144,1,P143_P144_Z,22.62786815338964,18.52738664454582,1707.0413280878329,6.521222398015723,3.421455938697318,288.2190029277104,682.3348720012472,sit
patrzec,p126,1,P125_P126_Z,36.09850069437179,657.4335996547995,3101.706798097743,8.808068507611912,4.260536398467433,955.0195476506124,1532.5572125607007,sit
otworzyc,p069,2,P069_P070_N,180.4097184262168,54.59258180278503,92680.27795535764,16.456540600661807,10.406130268199234,28836.220847028577,2043.618437842656,stand
skakanka,p084,1,P083_P084_Z,110.65348475645416,48.47075539841153,11797.32992102192,26.46377960251749,4.333333333333333,2057.3047972552445,2131.1675970033343,stand
drabina,p081,3,P081_P082_Z,67.91853363480617,58.21458259899567,32366.65477270723,18.10370245181121,3.049808429118774,5450.264233811824,1689.1249895121955,stand
otworzyc,p038,1,P037_P038_Z,159.64930732537232,41.910607832465104,35716.51483052107,15.37403138559437,9.758620689655173,6296.524417835891,2661.8923254149618,stand
lowic,p014,1,P013_P014_Z,179.37493109393742,33.63991036205006,41475.289019152384,15.000534679707696,10.89655172413793,10675.549750165968,1940.7408504357743,stand
chodzic,p038,2,P037_P038_Z,77.34166201329408,35.82570297189263,10057.834290352235,14.939911281176173,4.53639846743295,4389.093116873248,613.4833099575904,stand
schodzic,p049,2,P049_P050_Z,115.72182005946902,64.77405914546303,39347.38687410583,20.16125225398071,4.659003831417625,9105.797474266134,2165.7521508079444,stand
jablko,p019,1,P019_P020_Z,56.444800749651584,78.30900202711301,13517.317798450917,8.933712215596586,6.111111111111111,2700.6781228818973,901.127791203968,stand
patrzec,p144,3,P143_P144_Z,1.1611684546302288,57.663017055158505,0.1757234029904031,0.4022454395791806,5.118773946360153,0.0118601621273291,51.24091509200564,sit
patrzec,p059,1,P059_P060_Z,36.05589394045114,222.1244129125041,5367.982847640978,10.190688023132813,3.8773946360153255,1007.3205092521596,2067.770336775961,stand
patelnia,p071,1,P071_P072_Z,90.96139588688796,58.0711801783722,5216.142522776057,8.801800702848428,11.35632183908046,1060.470296103662,1467.66326691491,sit
lawka,p125,1,P125_P126_Z,84.6570595353546,23.501465369007903,21245.5279943819,8.339449295153575,9.298850574712644,4590.19558626748,1070.176559150468,sit
obierac,p133,3,P133_P134_Z,47.44204470008502,50.49629980565162,8604.873435132464,10.444872680441982,4.337164750957855,1180.0520534723053,955.1434704689408,sit
gwozdz,p072,3,P071_P072_Z,49.74371689386842,53.05458720706041,10760.688837164997,11.694352884160844,3.946360153256705,1168.5057342130708,1177.228338532237,sit
drewno,p043,1,P043_P044_Z,201.377226630743,290.7033582695319,146030.0806396898,21.76339609383069,8.421455938697317,41521.89474199869,2178.0202028598187,stand
smazyc,p126,1,P125_P126_Z,94.06422407884074,957.1035740812396,13004.57377042832,11.32566855653272,9.46360153256705,3023.04983244816,1393.46982291764,sit
jechac,p120,3,P119_P120_Z,25.06677928780222,56.16796678305636,3986.845993205916,9.023500605752812,2.314176245210728,422.3205088461154,800.784157390563,sit
luneta,p030,1,P029_P030_Z,46.15383861988324,36.35425033418366,8682.274267345814,7.117875407398617,5.992337164750958,1226.2654417729118,1589.192457383112,sit
drewno,p051,1,P051_P052_Z,156.0813809173679,98.10782190431917,45325.018706690615,23.52135704787359,5.417624521072797,13163.97973722289,1712.3795065898796,stand
otworzyc,p112,1,P111_P112_Z,34.462428400471424,32.18003553768861,8662.291753310976,7.269283606316602,3.4406130268199235,1509.7715068082834,511.26611970592427,sit
gwozdz,46,2,P045_P046_Z,78.95165320845159,45.88632648602193,42328.16565797068,15.67319448553041,4.210727969348659,11010.725567060255,1754.377411639137,stand
lopata,p141,2,P141_P142_Z,128.41897976648198,41.9977400978986,20921.286802753097,15.604508220433194,8.122605363984674,5506.112553163393,1254.428474856139,sit
patelnia,p107,1,P107_P108_Z,77.63503332147873,58.65286525322537,32209.77391719198,5.457563891790539,14.39463601532567,3693.7142824525695,1011.2289233948712,stand
wedka,p085,3,P085_P086_Z,74.07251386409916,45.499289850727486,30455.6830932282,24.06272186008953,2.7164750957854404,4758.984552084015,2105.7401781067483,stand
kopac,p015,2,P015_P016_Z,52.50141905796212,49.86750575204844,4629.019176404345,15.778898025988502,2.7777777777777777,1047.7795739571495,1242.4556298222171,stand
jechac,p137,3,P137_P138_Z,65.79339082571147,42.34109974902707,15492.062513456149,16.91482603146493,3.3601532567049808,2579.355972950285,1386.7019507395994,sit
drabina,p116,3,P115_P116_N,57.245727105456005,31.85646752771376,19798.821952327413,15.636941610787876,3.0383141762452106,2671.880907971986,1039.112703608412,sit
wedka,p098,3,P097_P098_Z,64.70464564925356,64.21779716952854,35219.50402515612,21.086675318266813,3.049808429118774,4337.457076873694,2443.021571905889,stand
patelnia,p096,1,P095_P096_Z,76.42159314787892,117.21621489694672,10233.443839921454,12.813595021193104,5.398467432950191,1687.647116475876,917.5459868757812,stand
skakanka,p050,1,P049_P050_Z,106.32577594097626,154.93988863744232,13372.368892799232,38.19910662962229,3.0881226053639845,2702.62430462864,2453.0319730103174,stand
jablko,p065,2,P065_P066_Z_SIT,66.65710473260138,92.99937690514986,12354.058685597198,13.649600110600804,4.344827586206897,2708.4312263400084,1624.6127106132187,stand
laska,p121,1,P121_P122_Z,194.35888859517783,79.74002144421422,47491.60692812462,7.4382440844266196,25.24137931034483,11744.86405271293,1435.5399552315905,sit
strzelac,p093,2,P093_P094_Z,64.13376368284612,46.74659949512623,34241.57386590509,14.5776424983318,4.038314176245211,4734.286048120204,1947.1548008817565,stand
gwozdz,p074,2,P073_P074_Z,18.41944061495057,48.58945664705799,3433.3483257416724,7.306996006107234,1.942528735632184,393.5642696863689,2163.1032541354134,sit
siedziec,p013,3,P013_P014_Z,49.55203609864342,46.10121091792142,9402.515716089823,15.505497400893722,2.773946360153257,1864.9260385507096,1488.9967713536014,stand
ksiazka,p020,1,P019_P020_Z,94.93347845207116,80.67730331830424,20998.387369867854,8.393490496317309,10.32183908045977,2710.1634124962093,1039.4002829924675,stand
otworzyc,p081,2,P081_P082_Z,200.013950627154,54.373943313927526,71665.6555295716,20.425635097069517,8.701149425287356,20448.92525147086,3146.919416692259,stand
czytac,p107,2,P107_P108_Z,23.763516188122622,46.56730927524421,12594.28928261496,2.7712145348522883,9.241379310344827,339.48015094811313,768.1150138486314,stand
rabac,p089,1,P089_P090_Z,139.50446957572126,21.632349858268064,66481.1596645416,35.17987073347047,3.3448275862068964,16085.615123925005,2585.78411939779,stand
patelnia,p004,3,P003_P004_Z,68.91371500084551,36.07863397868531,5247.862255000703,9.23828591957594,8.11111111111111,930.710875441795,1462.300098793468,sit
gwozdz,p097,3,P097_P098_Z,56.43078580659471,43.830778508513454,24493.087891282736,12.638698660571896,3.5440613026819925,4423.394575372149,1244.2789867394715,stand
skakac,p124,1,P123_P124_Z,64.62149940414612,64.90883293259553,2856.270499200762,18.485125477138748,3.724137931034482,662.9135094896469,2057.794632574902,sit
chodzic,p051,1,P051_P052_Z,77.90315008788362,73.53601238320954,8206.44137830832,24.94703714434066,2.505747126436781,1040.6224506089366,1298.5271767898853,stand
kopac,p049,2,P049_P050_Z,73.48482016308061,75.90220030974967,34704.678511440005,23.730416414193577,2.521072796934866,6385.764362907191,1374.9741787851829,stand
smazyc,p067,2,P067_P068_Z,140.03292736454682,30.59164931108897,11838.508560753904,9.483254436522229,15.804597701149426,2780.584802549693,1713.7583249783982,sit
lopata,p006,1,P005_P006_Z,134.46857401541874,67.41953158419201,13157.60215152217,7.507342873640789,17.689655172413794,4118.141771895345,1089.242767760763,sit
ksiazka,p070,2,P069_P070_N,34.27520953483895,34.97095276660215,3229.263851782599,6.586377543206619,4.413793103448276,562.2383291567077,1074.72355363701,stand
smazyc,p044,3,P043_P044_Z,72.03595507790122,49.83463888010854,18991.95416851253,20.35567314912141,3.5632183908045976,3224.519545739317,1461.901546213801,stand
skakac,p103,1,P103_P104_Z,72.17151832083562,102.8410994116318,17821.091845602066,20.76998431776651,3.371647509578544,3986.490783342332,2479.533099537047,stand
luk,p068,3,P067_P068_Z,47.64557251921283,59.56764185298579,24498.103660294422,16.239787371971158,2.6934865900383143,4502.699852167002,1028.6335736894262,sit
wchodzic,p036,2,P035_P036_Z,95.79995428072586,87.48801782662856,38139.8028695405,10.030211433010974,9.157088122605364,6526.268217526264,1755.484402091034,sit
wedka,p129,2,P129_P130_Z,72.66977873960406,34.90560326573789,30790.396424612423,14.391924386942032,5.164750957854406,5574.189429609767,1030.3214249633568,sit
rower,p121,2,P121_P122_Z,22.99358273688956,49.37008985650554,2481.156904173904,7.246756150561842,2.827586206896552,272.6987132934796,724.4676348856325,sit
ksiazka,p039,3,P039_P040_Z,61.39172641225804,82.79122653684861,24912.37888884776,16.33777127470827,3.685823754789272,3122.795596760441,1542.3390967140642,stand
wchodzic,p078,1,P077_P078_Z,373.82282966596847,28.38871868356451,69528.99559215059,12.88505656456795,24.007662835249043,25925.73802842317,3546.0266015660245,sit
gwozdz,p064,2,P063_P064_Z,42.0218617531154,50.63472650978248,6384.984235098063,11.930261748353168,2.8160919540229883,1210.200991555483,1739.7212552846097,sit
skakac,p133,3,P133_P134_Z,134.61438378207026,40.39295335385968,14301.05494342803,17.368273241279528,7.241379310344827,3232.989028437143,2145.8315663375,sit
drabina,p122,3,P121_P122_Z,38.85199036033308,58.64732985898512,2279.7199768027945,13.33119717212374,2.628352490421456,388.7190086450941,969.3161875584472,sit
smazyc,p013,1,P013_P014_Z,91.9537106998017,38.316029301270966,17804.732788679798,11.44101777512238,9.099616858237548,2509.368244284444,2043.9169892148295,stand
ksiazka,p035,3,P035_P036_Z,38.61619963123102,25.559218013362862,1764.1646784514007,5.746593995330993,7.145593869731801,337.39370230512867,905.3478389866408,sit
butelka,p126,3,P125_P126_Z,56.80303811433474,65.03946041836322,12046.383356999886,16.214739940769224,3.218390804597701,2528.40912842772,1772.3408456000543,sit
luk,p025,1,P025_P026_Z,51.60915621921241,45.84565441693631,41090.68985029059,10.61620160786716,4.183908045977011,4117.347253525044,1057.6872782451053,stand
lawka,p039,1,P039_P040_Z,748.9616852752382,145.64253175656415,592440.3904562817,23.417953663251417,29.05363984674329,194657.03688558712,2682.9833088213877,stand
schody,p125,1,P125_P126_Z,73.22112072453108,28.20231677073489,18861.55012820107,9.781372280663698,7.126436781609195,3362.434065787196,1243.8082465951063,sit
patrzec,p099,3,P099_P100_Z,54.87543191244621,43.2495772691162,21305.70850869977,22.022212945479477,1.846743295019157,3947.4032195565496,1239.9504745471756,stand
butelka,p040,3,P039_P040_Z,77.30776054379464,66.66960074771202,46357.24572722781,19.513974823572383,2.8084291187739465,9856.667322230269,2374.1104092890846,stand
gwozdz,p025,1,P025_P026_Z,72.61070320806616,92.31328122233806,93742.48500685932,12.05074642155765,4.501915708812261,10252.158958527129,1529.8595541606155,stand
wbijac,p002,3,P001_P002_Z,36.87019211261696,45.73862456737725,4374.390869174562,8.70451972796717,4.103448275862069,855.8332393324874,783.1257681931966,sit
wchodzic,p077,2,P077_P078_Z,21.86391817641919,47.19611770397654,1075.6932027068042,4.637588545853864,4.195402298850575,191.5230472544496,555.5918730645476,sit
gwozdz,p127,3,P127_P128_N,78.81097294200384,202.8824174047504,28336.26226622072,12.10987687347854,7.007662835249042,4263.244486847035,1344.829508540013,sit
chodzic,p001,3,P001_P002_Z,13.714053280762435,45.01640870112467,2726.6117224082354,5.831417406400138,2.0919540229885056,252.75604433313697,911.0121486022312,sit
rower,p004,3,P003_P004_Z,44.83068742454893,29.14395421283046,6674.6139324333935,6.749365775897183,7.137931034482759,808.8975117507409,922.0978162642776,sit
wedka,p106,3,P105_P106_Z,74.6045913295136,23.13268023458904,38615.26898276681,26.939948236823746,2.773946360153257,10348.439956787655,2542.8929990529564,stand
skakanka,p101,3,P101_P102_Z,101.78594409168556,123.78232007389796,36499.92102234502,39.297366001681006,2.731800766283525,7144.3475731108965,3944.940889996491,stand
smazyc,p125,1,P125_P126_Z,46.413228853005386,16.626152448955335,4801.997430830093,10.659213994513497,4.567049808429119,843.4917316197833,1286.9349293128962,sit
obierac,p114,3,P113_P114_Z,72.00692471005163,23.478461246389028,8288.506578280061,8.901426951962398,8.413793103448276,1870.4437009087908,1443.8564466183632,sit
schody,p048,1,P047_P048_Z,114.8285054037106,108.19490868450048,140004.68829088882,14.678252783550272,7.865900383141763,11941.293820017338,2089.4151021541584,stand
butelka,p117,2,P117_P118_Z,45.22569601381308,49.27695725670095,3413.0142142960394,8.236480335058426,5.103448275862069,658.2562258535528,779.5158762358557,sit
siedziec,p051,1,P051_P052_Z,129.75077306641765,57.00561811358856,68681.63631912641,16.64246710582546,6.291187739463601,13979.582349852495,2184.7779591269014,stand
siedziec,p124,3,P123_P124_Z,4.089399470780744,52.05508204099388,5.564655254425045,1.3895639032995355,2.9578544061302683,0.8571189934762531,307.8574111628434,sit
luk,p029,1,P029_P030_Z,156.07189784914974,35.80614550776717,70137.40442257996,12.253115550734014,11.045977011494251,19397.04409577282,1254.006255007486,sit
kopac,p118,1,P117_P118_Z,124.17412912287044,48.239738974942206,35858.50815044697,11.397192663275616,10.348659003831418,10162.431330412664,1400.0007891098312,sit
schodzic,p085,3,P085_P086_Z,51.87921967807176,45.18266531881359,19761.24187117094,13.106832746842228,3.7509578544061295,5394.227048093579,1332.7058183381864,stand
drabina,p018,2,P017_P018_Z,179.39776401013737,54.612625434436,104616.09938949496,32.9764031824697,6.084291187739463,26520.91304350549,2390.009969143941,stand
luneta,p105,1,P105_P106_Z,296.4755795686506,230.49016815100708,97043.2091863216,12.320592718597108,21.754789272030653,30520.865432094142,2386.3799576069982,stand
laska,p010,3,P009_P010_Z,39.536906179003495,68.4042349276112,4099.333064092586,13.702602589512098,2.7241379310344827,919.4216556873262,1801.2333877739427,stand
chodzic,p048,2,P047_P048_Z,58.213354938306495,66.65760091798111,12418.24463013672,18.645574598682813,3.3026819923371646,4072.5142241971766,1356.982013485637,stand
ksiazka,p127,3,P127_P128_N,35.93611174415393,34.19804683769597,2483.905306424492,5.405033084268163,8.71647509578544,442.8815514963096,889.8793926617606,sit
laska,p075,2,P075_P076_Z,69.79682025279295,113.32363390627845,51704.409577340455,10.587580571384397,6.022988505747127,14591.865564553202,690.5347032841914,stand
schody,p123,1,P123_P124_Z,68.70596904912937,47.18706449435215,13489.398064524925,16.34358707857471,4.467432950191571,3480.610430096162,1438.895953365618,sit
ksiazka,p062,3,P061_P062_Z,34.57165106142835,49.16874954425165,4485.098964634297,9.05621387353274,2.4444444444444446,1057.0234906332505,2064.7422877127788,sit
obierac,p038,3,P037_P038_Z,67.3855435543433,62.46441632612388,14147.32883582351,13.98494028825706,4.873563218390805,2664.472602036089,1288.4174612385805,stand
chodzic,p049,1,P049_P050_Z,104.75661501375616,115.3152917139269,29147.29036267681,25.214472708732963,3.371647509578544,9031.053460203852,4014.179180312549,stand
lowic,p131,2,P131_P132_Z,67.82100931858267,39.40751422795197,15476.051197322196,9.294047029206633,7.180076628352491,4771.735341689243,809.2289998600529,stand
otworzyc,p060,2,P059_P060_Z,26.37849438716671,52.98074716435478,2639.5770616860145,7.288483006960976,3.5593869731800765,359.9721582465708,1067.8745616563003,stand
kopac,p101,1,P101_P102_Z,390.1276184758157,33.56398262136533,119218.69793823543,36.11687288329632,9.513409961685824,42294.892632067065,3477.1083648799017,stand
czytac,p133,1,P133_P134_Z,54.93538751799757,28.338345941202757,14818.827624327148,7.573772678126014,5.712643678160919,2692.9664437500064,2363.3403875447043,sit
patelnia,p058,3,P057_P058_Z,41.94474987750417,133.3422749193796,2327.812206707008,8.250060885797813,6.030651340996169,436.8717412359565,1991.776963241578,sit
